model	nDCGRendle2020	Recall	dataset_name	strategy	cutoff	transactions	space_size	space_size_log	shape	shape_log	density	density_log	gini_item	gini_user	average_degree	average_degree_users	average_degree_items	average_degree_log	average_degree_users_log	average_degree_items_log	average_clustering_coefficient_dot	average_clustering_coefficient_min	average_clustering_coefficient_max	average_clustering_coefficient_dot_log	average_clustering_coefficient_min_log	average_clustering_coefficient_max_log	average_clustering_coefficient_dot_users	average_clustering_coefficient_dot_items	average_clustering_coefficient_min_users	average_clustering_coefficient_min_items	average_clustering_coefficient_max_users	average_clustering_coefficient_max_items	average_clustering_coefficient_dot_users_log	average_clustering_coefficient_dot_items_log	average_clustering_coefficient_min_users_log	average_clustering_coefficient_min_items_log	average_clustering_coefficient_max_users_log	average_clustering_coefficient_max_items_log	degree_assortativity_users	degree_assortativity_items	most_least_favorite	most_rated	highest_variance	most_recent_1	most_recent_2	most_recent_3	most_characteristic
DirectAU	0.0505574229708912	0.0607599971059015	yelp	most_favorite	9	251991	24.464395026241714	1.38853448067174	1.3098334580838322	0.1172160797525766	0.0004210329341317365	-3.375683931356127	0.5482938197188608	0.0	9.916435443037974	8.743597985642344	11.452657185628743	0.9963555889264086	0.9416901813489158	1.0589062611014926	0.060623672702884365	0.19033166304202245	0.09796714096076807	-1.2173577567463545	-0.7204889576900093	-1.0089195660664534	0.06340569866904401	0.056979682011148974	0.1225239513852568	0.2791484724861585	0.11611816834319068	0.07419231799667578	-1.1978717075867338	-1.2442799787748269	-0.91177900568573	-0.5541647442873022	-0.9350998233804858	-1.1296410600089568	0.3934533929795205	0.02118670722298641	0.9399839676813856	0.09704912110409553	0.10903329862647344	0.8939280301018755	0.9355381742380716	0.5515420872776879	0.269961156873107
UserKNN	0.0457305745185869	0.053644521071963	yelp	most_favorite	9	251991	24.464395026241714	1.38853448067174	1.3098334580838322	0.1172160797525766	0.0004210329341317365	-3.375683931356127	0.5482938197188608	0.0	9.916435443037974	8.743597985642344	11.452657185628743	0.9963555889264086	0.9416901813489158	1.0589062611014926	0.060623672702884365	0.19033166304202245	0.09796714096076807	-1.2173577567463545	-0.7204889576900093	-1.0089195660664534	0.06340569866904401	0.056979682011148974	0.1225239513852568	0.2791484724861585	0.11611816834319068	0.07419231799667578	-1.1978717075867338	-1.2442799787748269	-0.91177900568573	-0.5541647442873022	-0.9350998233804858	-1.1296410600089568	0.3934533929795205	0.02118670722298641	0.9399839676813856	0.09704912110409553	0.10903329862647344	0.8939280301018755	0.9355381742380716	0.5515420872776879	0.269961156873107
SimpleX	0.0536500927306968	0.0634543404203032	yelp	most_favorite	9	251991	24.464395026241714	1.38853448067174	1.3098334580838322	0.1172160797525766	0.0004210329341317365	-3.375683931356127	0.5482938197188608	0.0	9.916435443037974	8.743597985642344	11.452657185628743	0.9963555889264086	0.9416901813489158	1.0589062611014926	0.060623672702884365	0.19033166304202245	0.09796714096076807	-1.2173577567463545	-0.7204889576900093	-1.0089195660664534	0.06340569866904401	0.056979682011148974	0.1225239513852568	0.2791484724861585	0.11611816834319068	0.07419231799667578	-1.1978717075867338	-1.2442799787748269	-0.91177900568573	-0.5541647442873022	-0.9350998233804858	-1.1296410600089568	0.3934533929795205	0.02118670722298641	0.9399839676813856	0.09704912110409553	0.10903329862647344	0.8939280301018755	0.9355381742380716	0.5515420872776879	0.269961156873107
BPRMF	0.051389341209395	0.0624588613116086	yelp	most_favorite	9	251991	24.464395026241714	1.38853448067174	1.3098334580838322	0.1172160797525766	0.0004210329341317365	-3.375683931356127	0.5482938197188608	0.0	9.916435443037974	8.743597985642344	11.452657185628743	0.9963555889264086	0.9416901813489158	1.0589062611014926	0.060623672702884365	0.19033166304202245	0.09796714096076807	-1.2173577567463545	-0.7204889576900093	-1.0089195660664534	0.06340569866904401	0.056979682011148974	0.1225239513852568	0.2791484724861585	0.11611816834319068	0.07419231799667578	-1.1978717075867338	-1.2442799787748269	-0.91177900568573	-0.5541647442873022	-0.9350998233804858	-1.1296410600089568	0.3934533929795205	0.02118670722298641	0.9399839676813856	0.09704912110409553	0.10903329862647344	0.8939280301018755	0.9355381742380716	0.5515420872776879	0.269961156873107
SVDGCN	0.0008753021515404	0.0011069744988357	amazon-book	most_characteristic	1	14407	8.089288843897219	0.907910343027986	3.1719506825187143	0.5013264262885395	0.00022016732716864814	-3.6572471298837166	0.4242400055235149	0.0	1.5206079476489525	1.0	3.1719506825187143	0.18201725605147376	0.0	0.5013264262885395	0.6702200643833448	0.6702200643833448	0.6702200643833448	-0.17378257482880635	-0.17378257482880635	-0.17378257482880635	0.8815159297563684	0.0	0.8815159297563684	0.0	0.8815159297563684	0.0	-0.054769835216299		-0.054769835216299		-0.054769835216299		0.9999999999999992		0.8072638300825987	0.4407406122024016	0.17384362981737986	0.8789595454421849	0.8789595454421849	0.0	0.6328277243205924
UltraGCN	0.0008255557941257	0.0011470891542283	amazon-book	most_characteristic	1	14407	8.089288843897219	0.907910343027986	3.1719506825187143	0.5013264262885395	0.00022016732716864814	-3.6572471298837166	0.4242400055235149	0.0	1.5206079476489525	1.0	3.1719506825187143	0.18201725605147376	0.0	0.5013264262885395	0.6702200643833448	0.6702200643833448	0.6702200643833448	-0.17378257482880635	-0.17378257482880635	-0.17378257482880635	0.8815159297563684	0.0	0.8815159297563684	0.0	0.8815159297563684	0.0	-0.054769835216299		-0.054769835216299		-0.054769835216299		0.9999999999999992		0.8072638300825987	0.4407406122024016	0.17384362981737986	0.8789595454421849	0.8789595454421849	0.0	0.6328277243205924
BPRMF	0.0008112072381344	0.0010745916490089	amazon-book	most_characteristic	1	14407	8.089288843897219	0.907910343027986	3.1719506825187143	0.5013264262885395	0.00022016732716864814	-3.6572471298837166	0.4242400055235149	0.0	1.5206079476489525	1.0	3.1719506825187143	0.18201725605147376	0.0	0.5013264262885395	0.6702200643833448	0.6702200643833448	0.6702200643833448	-0.17378257482880635	-0.17378257482880635	-0.17378257482880635	0.8815159297563684	0.0	0.8815159297563684	0.0	0.8815159297563684	0.0	-0.054769835216299		-0.054769835216299		-0.054769835216299		0.9999999999999992		0.8072638300825987	0.4407406122024016	0.17384362981737986	0.8789595454421849	0.8789595454421849	0.0	0.6328277243205924
DirectAU	0.0006570371859701	0.0009273871536598	amazon-book	most_characteristic	1	14407	8.089288843897219	0.907910343027986	3.1719506825187143	0.5013264262885395	0.00022016732716864814	-3.6572471298837166	0.4242400055235149	0.0	1.5206079476489525	1.0	3.1719506825187143	0.18201725605147376	0.0	0.5013264262885395	0.6702200643833448	0.6702200643833448	0.6702200643833448	-0.17378257482880635	-0.17378257482880635	-0.17378257482880635	0.8815159297563684	0.0	0.8815159297563684	0.0	0.8815159297563684	0.0	-0.054769835216299		-0.054769835216299		-0.054769835216299		0.9999999999999992		0.8072638300825987	0.4407406122024016	0.17384362981737986	0.8789595454421849	0.8789595454421849	0.0	0.6328277243205924
GFCF	0.000874317023507	0.0011522223023036	amazon-book	most_characteristic	1	14407	8.089288843897219	0.907910343027986	3.1719506825187143	0.5013264262885395	0.00022016732716864814	-3.6572471298837166	0.4242400055235149	0.0	1.5206079476489525	1.0	3.1719506825187143	0.18201725605147376	0.0	0.5013264262885395	0.6702200643833448	0.6702200643833448	0.6702200643833448	-0.17378257482880635	-0.17378257482880635	-0.17378257482880635	0.8815159297563684	0.0	0.8815159297563684	0.0	0.8815159297563684	0.0	-0.054769835216299		-0.054769835216299		-0.054769835216299		0.9999999999999992		0.8072638300825987	0.4407406122024016	0.17384362981737986	0.8789595454421849	0.8789595454421849	0.0	0.6328277243205924
LightGCN	0.0007183814996712	0.0009712867213287	amazon-book	most_characteristic	1	14407	8.089288843897219	0.907910343027986	3.1719506825187143	0.5013264262885395	0.00022016732716864814	-3.6572471298837166	0.4242400055235149	0.0	1.5206079476489525	1.0	3.1719506825187143	0.18201725605147376	0.0	0.5013264262885395	0.6702200643833448	0.6702200643833448	0.6702200643833448	-0.17378257482880635	-0.17378257482880635	-0.17378257482880635	0.8815159297563684	0.0	0.8815159297563684	0.0	0.8815159297563684	0.0	-0.054769835216299		-0.054769835216299		-0.054769835216299		0.9999999999999992		0.8072638300825987	0.4407406122024016	0.17384362981737986	0.8789595454421849	0.8789595454421849	0.0	0.6328277243205924
UserKNN	0.0006521656371347	0.0008644622805932	amazon-book	most_characteristic	1	14407	8.089288843897219	0.907910343027986	3.1719506825187143	0.5013264262885395	0.00022016732716864814	-3.6572471298837166	0.4242400055235149	0.0	1.5206079476489525	1.0	3.1719506825187143	0.18201725605147376	0.0	0.5013264262885395	0.6702200643833448	0.6702200643833448	0.6702200643833448	-0.17378257482880635	-0.17378257482880635	-0.17378257482880635	0.8815159297563684	0.0	0.8815159297563684	0.0	0.8815159297563684	0.0	-0.054769835216299		-0.054769835216299		-0.054769835216299		0.9999999999999992		0.8072638300825987	0.4407406122024016	0.17384362981737986	0.8789595454421849	0.8789595454421849	0.0	0.6328277243205924
ItemKNN	0.0006997294990502	0.0009484084649731	amazon-book	most_characteristic	1	14407	8.089288843897219	0.907910343027986	3.1719506825187143	0.5013264262885395	0.00022016732716864814	-3.6572471298837166	0.4242400055235149	0.0	1.5206079476489525	1.0	3.1719506825187143	0.18201725605147376	0.0	0.5013264262885395	0.6702200643833448	0.6702200643833448	0.6702200643833448	-0.17378257482880635	-0.17378257482880635	-0.17378257482880635	0.8815159297563684	0.0	0.8815159297563684	0.0	0.8815159297563684	0.0	-0.054769835216299		-0.054769835216299		-0.054769835216299		0.9999999999999992		0.8072638300825987	0.4407406122024016	0.17384362981737986	0.8789595454421849	0.8789595454421849	0.0	0.6328277243205924
SimpleX	0.0008993586840902	0.0011887845790168	amazon-book	most_characteristic	1	14407	8.089288843897219	0.907910343027986	3.1719506825187143	0.5013264262885395	0.00022016732716864814	-3.6572471298837166	0.4242400055235149	0.0	1.5206079476489525	1.0	3.1719506825187143	0.18201725605147376	0.0	0.5013264262885395	0.6702200643833448	0.6702200643833448	0.6702200643833448	-0.17378257482880635	-0.17378257482880635	-0.17378257482880635	0.8815159297563684	0.0	0.8815159297563684	0.0	0.8815159297563684	0.0	-0.054769835216299		-0.054769835216299		-0.054769835216299		0.9999999999999992		0.8072638300825987	0.4407406122024016	0.17384362981737986	0.8789595454421849	0.8789595454421849	0.0	0.6328277243205924
GFCF	0.100404788669501	0.1174033994607918	yelp	highest_variance	50	768649	24.999873559680253	1.397937812173157	1.2543230893289132	0.09840941674974277	0.0012298508401872186	-2.910147557838457	0.4403114445897148	0.25563204342547524	29.234991355497705	26.27118825672345	32.95255801451483	1.465902969756672	1.4194797165495745	1.5178891332993172	0.024243403686240842	0.074070062217312	0.037727764179600484	-1.6154064068497882	-1.1303572905499184	-1.4233389311688236	0.02615826581046761	0.02184154791094183	0.06959643410666219	0.07968143724957086	0.04182425445314554	0.032589441844281634	-1.5823910513993509	-1.660716586417905	-1.1574130116462311	-1.0986428409507192	-1.3785717919022265	-1.4869230775840834	0.2670091411356497	0.013593845057234408	0.7240843644372752	0.1018147701029865	0.2587067281455279	0.8921439388441029	0.9463384994908149	0.5762679420333155	0.2954003189953973
SimpleX	0.086564941151098	0.1018357564672269	yelp	highest_variance	50	768649	24.999873559680253	1.397937812173157	1.2543230893289132	0.09840941674974277	0.0012298508401872186	-2.910147557838457	0.4403114445897148	0.25563204342547524	29.234991355497705	26.27118825672345	32.95255801451483	1.465902969756672	1.4194797165495745	1.5178891332993172	0.024243403686240842	0.074070062217312	0.037727764179600484	-1.6154064068497882	-1.1303572905499184	-1.4233389311688236	0.02615826581046761	0.02184154791094183	0.06959643410666219	0.07968143724957086	0.04182425445314554	0.032589441844281634	-1.5823910513993509	-1.660716586417905	-1.1574130116462311	-1.0986428409507192	-1.3785717919022265	-1.4869230775840834	0.2670091411356497	0.013593845057234408	0.7240843644372752	0.1018147701029865	0.2587067281455279	0.8921439388441029	0.9463384994908149	0.5762679420333155	0.2954003189953973
DirectAU	0.0798240081572202	0.0942517269836078	yelp	highest_variance	50	768649	24.999873559680253	1.397937812173157	1.2543230893289132	0.09840941674974277	0.0012298508401872186	-2.910147557838457	0.4403114445897148	0.25563204342547524	29.234991355497705	26.27118825672345	32.95255801451483	1.465902969756672	1.4194797165495745	1.5178891332993172	0.024243403686240842	0.074070062217312	0.037727764179600484	-1.6154064068497882	-1.1303572905499184	-1.4233389311688236	0.02615826581046761	0.02184154791094183	0.06959643410666219	0.07968143724957086	0.04182425445314554	0.032589441844281634	-1.5823910513993509	-1.660716586417905	-1.1574130116462311	-1.0986428409507192	-1.3785717919022265	-1.4869230775840834	0.2670091411356497	0.013593845057234408	0.7240843644372752	0.1018147701029865	0.2587067281455279	0.8921439388441029	0.9463384994908149	0.5762679420333155	0.2954003189953973
ItemKNN	0.0836226115275151	0.0988054999891226	yelp	highest_variance	50	768649	24.999873559680253	1.397937812173157	1.2543230893289132	0.09840941674974277	0.0012298508401872186	-2.910147557838457	0.4403114445897148	0.25563204342547524	29.234991355497705	26.27118825672345	32.95255801451483	1.465902969756672	1.4194797165495745	1.5178891332993172	0.024243403686240842	0.074070062217312	0.037727764179600484	-1.6154064068497882	-1.1303572905499184	-1.4233389311688236	0.02615826581046761	0.02184154791094183	0.06959643410666219	0.07968143724957086	0.04182425445314554	0.032589441844281634	-1.5823910513993509	-1.660716586417905	-1.1574130116462311	-1.0986428409507192	-1.3785717919022265	-1.4869230775840834	0.2670091411356497	0.013593845057234408	0.7240843644372752	0.1018147701029865	0.2587067281455279	0.8921439388441029	0.9463384994908149	0.5762679420333155	0.2954003189953973
LightGCN	0.0899193268219604	0.1058717097274633	yelp	highest_variance	50	768649	24.999873559680253	1.397937812173157	1.2543230893289132	0.09840941674974277	0.0012298508401872186	-2.910147557838457	0.4403114445897148	0.25563204342547524	29.234991355497705	26.27118825672345	32.95255801451483	1.465902969756672	1.4194797165495745	1.5178891332993172	0.024243403686240842	0.074070062217312	0.037727764179600484	-1.6154064068497882	-1.1303572905499184	-1.4233389311688236	0.02615826581046761	0.02184154791094183	0.06959643410666219	0.07968143724957086	0.04182425445314554	0.032589441844281634	-1.5823910513993509	-1.660716586417905	-1.1574130116462311	-1.0986428409507192	-1.3785717919022265	-1.4869230775840834	0.2670091411356497	0.013593845057234408	0.7240843644372752	0.1018147701029865	0.2587067281455279	0.8921439388441029	0.9463384994908149	0.5762679420333155	0.2954003189953973
UserKNN	0.0851723385447773	0.0992740593949656	yelp	highest_variance	50	768649	24.999873559680253	1.397937812173157	1.2543230893289132	0.09840941674974277	0.0012298508401872186	-2.910147557838457	0.4403114445897148	0.25563204342547524	29.234991355497705	26.27118825672345	32.95255801451483	1.465902969756672	1.4194797165495745	1.5178891332993172	0.024243403686240842	0.074070062217312	0.037727764179600484	-1.6154064068497882	-1.1303572905499184	-1.4233389311688236	0.02615826581046761	0.02184154791094183	0.06959643410666219	0.07968143724957086	0.04182425445314554	0.032589441844281634	-1.5823910513993509	-1.660716586417905	-1.1574130116462311	-1.0986428409507192	-1.3785717919022265	-1.4869230775840834	0.2670091411356497	0.013593845057234408	0.7240843644372752	0.1018147701029865	0.2587067281455279	0.8921439388441029	0.9463384994908149	0.5762679420333155	0.2954003189953973
BPRMF	0.078886295402296	0.0953824711121597	yelp	highest_variance	50	768649	24.999873559680253	1.397937812173157	1.2543230893289132	0.09840941674974277	0.0012298508401872186	-2.910147557838457	0.4403114445897148	0.25563204342547524	29.234991355497705	26.27118825672345	32.95255801451483	1.465902969756672	1.4194797165495745	1.5178891332993172	0.024243403686240842	0.074070062217312	0.037727764179600484	-1.6154064068497882	-1.1303572905499184	-1.4233389311688236	0.02615826581046761	0.02184154791094183	0.06959643410666219	0.07968143724957086	0.04182425445314554	0.032589441844281634	-1.5823910513993509	-1.660716586417905	-1.1574130116462311	-1.0986428409507192	-1.3785717919022265	-1.4869230775840834	0.2670091411356497	0.013593845057234408	0.7240843644372752	0.1018147701029865	0.2587067281455279	0.8921439388441029	0.9463384994908149	0.5762679420333155	0.2954003189953973
UltraGCN	0.0985579883633467	0.1158599891877034	yelp	highest_variance	50	768649	24.999873559680253	1.397937812173157	1.2543230893289132	0.09840941674974277	0.0012298508401872186	-2.910147557838457	0.4403114445897148	0.25563204342547524	29.234991355497705	26.27118825672345	32.95255801451483	1.465902969756672	1.4194797165495745	1.5178891332993172	0.024243403686240842	0.074070062217312	0.037727764179600484	-1.6154064068497882	-1.1303572905499184	-1.4233389311688236	0.02615826581046761	0.02184154791094183	0.06959643410666219	0.07968143724957086	0.04182425445314554	0.032589441844281634	-1.5823910513993509	-1.660716586417905	-1.1574130116462311	-1.0986428409507192	-1.3785717919022265	-1.4869230775840834	0.2670091411356497	0.013593845057234408	0.7240843644372752	0.1018147701029865	0.2587067281455279	0.8921439388441029	0.9463384994908149	0.5762679420333155	0.2954003189953973
DirectAU	0.0472611511636572	0.0544807958198386	amazon-book	most_characteristic	6	86442	12.846485317004024	1.1087843248488358	1.2577040593627238	0.09957846264683956	0.0005237887385421213	-3.280843843141773	0.3430870206721596	0.0	6.684865826308871	6.0	7.546224356176343	0.8250926948472993	0.7781512503836436	0.8777297130304831	0.09560335348262483	0.2272728451709129	0.15315303285263682	-1.019526873691936	-0.6434524511951074	-0.8148743985431879	0.09508221755659453	0.09625878825227052	0.17282206117997714	0.2957558172317929	0.17282206117997714	0.12841521608162093	-1.0219006979854897	-1.0165596097131453	-0.7624008195123362	-0.5290667044622581	-0.7624008195123362	-0.8913835131148437	0.4399103601132145	0.28495499057257057	0.8114776381851415	0.4100876888549548	0.20674911448017488	0.8791113961854043	0.922370325811747	0.5098761436213121	0.6256209839759689
LightGCN	0.0441108235534573	0.0506462086712324	amazon-book	most_characteristic	6	86442	12.846485317004024	1.1087843248488358	1.2577040593627238	0.09957846264683956	0.0005237887385421213	-3.280843843141773	0.3430870206721596	0.0	6.684865826308871	6.0	7.546224356176343	0.8250926948472993	0.7781512503836436	0.8777297130304831	0.09560335348262483	0.2272728451709129	0.15315303285263682	-1.019526873691936	-0.6434524511951074	-0.8148743985431879	0.09508221755659453	0.09625878825227052	0.17282206117997714	0.2957558172317929	0.17282206117997714	0.12841521608162093	-1.0219006979854897	-1.0165596097131453	-0.7624008195123362	-0.5290667044622581	-0.7624008195123362	-0.8913835131148437	0.4399103601132145	0.28495499057257057	0.8114776381851415	0.4100876888549548	0.20674911448017488	0.8791113961854043	0.922370325811747	0.5098761436213121	0.6256209839759689
ItemKNN	0.0470320323446579	0.0515340751611949	amazon-book	most_characteristic	6	86442	12.846485317004024	1.1087843248488358	1.2577040593627238	0.09957846264683956	0.0005237887385421213	-3.280843843141773	0.3430870206721596	0.0	6.684865826308871	6.0	7.546224356176343	0.8250926948472993	0.7781512503836436	0.8777297130304831	0.09560335348262483	0.2272728451709129	0.15315303285263682	-1.019526873691936	-0.6434524511951074	-0.8148743985431879	0.09508221755659453	0.09625878825227052	0.17282206117997714	0.2957558172317929	0.17282206117997714	0.12841521608162093	-1.0219006979854897	-1.0165596097131453	-0.7624008195123362	-0.5290667044622581	-0.7624008195123362	-0.8913835131148437	0.4399103601132145	0.28495499057257057	0.8114776381851415	0.4100876888549548	0.20674911448017488	0.8791113961854043	0.922370325811747	0.5098761436213121	0.6256209839759689
BPRMF	0.0444888803165898	0.0520793370661714	amazon-book	most_characteristic	6	86442	12.846485317004024	1.1087843248488358	1.2577040593627238	0.09957846264683956	0.0005237887385421213	-3.280843843141773	0.3430870206721596	0.0	6.684865826308871	6.0	7.546224356176343	0.8250926948472993	0.7781512503836436	0.8777297130304831	0.09560335348262483	0.2272728451709129	0.15315303285263682	-1.019526873691936	-0.6434524511951074	-0.8148743985431879	0.09508221755659453	0.09625878825227052	0.17282206117997714	0.2957558172317929	0.17282206117997714	0.12841521608162093	-1.0219006979854897	-1.0165596097131453	-0.7624008195123362	-0.5290667044622581	-0.7624008195123362	-0.8913835131148437	0.4399103601132145	0.28495499057257057	0.8114776381851415	0.4100876888549548	0.20674911448017488	0.8791113961854043	0.922370325811747	0.5098761436213121	0.6256209839759689
SVDGCN	0.0410913063109255	0.0503636027091281	amazon-book	most_characteristic	6	86442	12.846485317004024	1.1087843248488358	1.2577040593627238	0.09957846264683956	0.0005237887385421213	-3.280843843141773	0.3430870206721596	0.0	6.684865826308871	6.0	7.546224356176343	0.8250926948472993	0.7781512503836436	0.8777297130304831	0.09560335348262483	0.2272728451709129	0.15315303285263682	-1.019526873691936	-0.6434524511951074	-0.8148743985431879	0.09508221755659453	0.09625878825227052	0.17282206117997714	0.2957558172317929	0.17282206117997714	0.12841521608162093	-1.0219006979854897	-1.0165596097131453	-0.7624008195123362	-0.5290667044622581	-0.7624008195123362	-0.8913835131148437	0.4399103601132145	0.28495499057257057	0.8114776381851415	0.4100876888549548	0.20674911448017488	0.8791113961854043	0.922370325811747	0.5098761436213121	0.6256209839759689
UltraGCN	0.0514332832282596	0.0584092790347432	amazon-book	most_characteristic	6	86442	12.846485317004024	1.1087843248488358	1.2577040593627238	0.09957846264683956	0.0005237887385421213	-3.280843843141773	0.3430870206721596	0.0	6.684865826308871	6.0	7.546224356176343	0.8250926948472993	0.7781512503836436	0.8777297130304831	0.09560335348262483	0.2272728451709129	0.15315303285263682	-1.019526873691936	-0.6434524511951074	-0.8148743985431879	0.09508221755659453	0.09625878825227052	0.17282206117997714	0.2957558172317929	0.17282206117997714	0.12841521608162093	-1.0219006979854897	-1.0165596097131453	-0.7624008195123362	-0.5290667044622581	-0.7624008195123362	-0.8913835131148437	0.4399103601132145	0.28495499057257057	0.8114776381851415	0.4100876888549548	0.20674911448017488	0.8791113961854043	0.922370325811747	0.5098761436213121	0.6256209839759689
GFCF	0.0486422806587887	0.0537845616193116	amazon-book	most_characteristic	6	86442	12.846485317004024	1.1087843248488358	1.2577040593627238	0.09957846264683956	0.0005237887385421213	-3.280843843141773	0.3430870206721596	0.0	6.684865826308871	6.0	7.546224356176343	0.8250926948472993	0.7781512503836436	0.8777297130304831	0.09560335348262483	0.2272728451709129	0.15315303285263682	-1.019526873691936	-0.6434524511951074	-0.8148743985431879	0.09508221755659453	0.09625878825227052	0.17282206117997714	0.2957558172317929	0.17282206117997714	0.12841521608162093	-1.0219006979854897	-1.0165596097131453	-0.7624008195123362	-0.5290667044622581	-0.7624008195123362	-0.8913835131148437	0.4399103601132145	0.28495499057257057	0.8114776381851415	0.4100876888549548	0.20674911448017488	0.8791113961854043	0.922370325811747	0.5098761436213121	0.6256209839759689
UserKNN	0.0499427954207273	0.0522749830523657	amazon-book	most_characteristic	6	86442	12.846485317004024	1.1087843248488358	1.2577040593627238	0.09957846264683956	0.0005237887385421213	-3.280843843141773	0.3430870206721596	0.0	6.684865826308871	6.0	7.546224356176343	0.8250926948472993	0.7781512503836436	0.8777297130304831	0.09560335348262483	0.2272728451709129	0.15315303285263682	-1.019526873691936	-0.6434524511951074	-0.8148743985431879	0.09508221755659453	0.09625878825227052	0.17282206117997714	0.2957558172317929	0.17282206117997714	0.12841521608162093	-1.0219006979854897	-1.0165596097131453	-0.7624008195123362	-0.5290667044622581	-0.7624008195123362	-0.8913835131148437	0.4399103601132145	0.28495499057257057	0.8114776381851415	0.4100876888549548	0.20674911448017488	0.8791113961854043	0.922370325811747	0.5098761436213121	0.6256209839759689
SimpleX	0.0469857987396566	0.0525110345731779	amazon-book	most_characteristic	6	86442	12.846485317004024	1.1087843248488358	1.2577040593627238	0.09957846264683956	0.0005237887385421213	-3.280843843141773	0.3430870206721596	0.0	6.684865826308871	6.0	7.546224356176343	0.8250926948472993	0.7781512503836436	0.8777297130304831	0.09560335348262483	0.2272728451709129	0.15315303285263682	-1.019526873691936	-0.6434524511951074	-0.8148743985431879	0.09508221755659453	0.09625878825227052	0.17282206117997714	0.2957558172317929	0.17282206117997714	0.12841521608162093	-1.0219006979854897	-1.0165596097131453	-0.7624008195123362	-0.5290667044622581	-0.7624008195123362	-0.8913835131148437	0.4399103601132145	0.28495499057257057	0.8114776381851415	0.4100876888549548	0.20674911448017488	0.8791113961854043	0.922370325811747	0.5098761436213121	0.6256209839759689
BPRMF	0.0282402991217707	0.0338887441510424	yelp	least_favorite	6	167994	24.145872877160603	1.3828429098350248	1.344618930989771	0.12859922142600647	0.0002881429188877684	-3.5403920487383775	0.4894429923037748	0.0	6.760149113104748	5.893853351905425	7.924986793449551	0.8299562755694984	0.7703993257367461	0.8989985471627526	0.08646751246231851	0.2418484068818207	0.1389155010813817	-1.0631470348306464	-0.6164567690764897	-0.8572492901983679	0.09421482258827517	0.07605033260270777	0.1755237500924517	0.3310297959921987	0.1692147451928408	0.09817456385443386	-1.0258807653400193	-1.1188988822394537	-0.7556641109005164	-0.480132913618233	-0.7715617956890224	-1.0080010194289055	0.5858507345716015	0.026611987722646998	0.3847935045299237	0.06547357794902349	0.24450330311338603	0.8911569097150778	0.9259982110578858	0.5422614884771321	0.2211422810297885
SimpleX	0.0359288732680035	0.0428956867334272	yelp	least_favorite	6	167994	24.145872877160603	1.3828429098350248	1.344618930989771	0.12859922142600647	0.0002881429188877684	-3.5403920487383775	0.4894429923037748	0.0	6.760149113104748	5.893853351905425	7.924986793449551	0.8299562755694984	0.7703993257367461	0.8989985471627526	0.08646751246231851	0.2418484068818207	0.1389155010813817	-1.0631470348306464	-0.6164567690764897	-0.8572492901983679	0.09421482258827517	0.07605033260270777	0.1755237500924517	0.3310297959921987	0.1692147451928408	0.09817456385443386	-1.0258807653400193	-1.1188988822394537	-0.7556641109005164	-0.480132913618233	-0.7715617956890224	-1.0080010194289055	0.5858507345716015	0.026611987722646998	0.3847935045299237	0.06547357794902349	0.24450330311338603	0.8911569097150778	0.9259982110578858	0.5422614884771321	0.2211422810297885
LightGCN	0.0417789441677293	0.0498562494727102	yelp	least_favorite	6	167994	24.145872877160603	1.3828429098350248	1.344618930989771	0.12859922142600647	0.0002881429188877684	-3.5403920487383775	0.4894429923037748	0.0	6.760149113104748	5.893853351905425	7.924986793449551	0.8299562755694984	0.7703993257367461	0.8989985471627526	0.08646751246231851	0.2418484068818207	0.1389155010813817	-1.0631470348306464	-0.6164567690764897	-0.8572492901983679	0.09421482258827517	0.07605033260270777	0.1755237500924517	0.3310297959921987	0.1692147451928408	0.09817456385443386	-1.0258807653400193	-1.1188988822394537	-0.7556641109005164	-0.480132913618233	-0.7715617956890224	-1.0080010194289055	0.5858507345716015	0.026611987722646998	0.3847935045299237	0.06547357794902349	0.24450330311338603	0.8911569097150778	0.9259982110578858	0.5422614884771321	0.2211422810297885
ItemKNN	0.0142088347730846	0.018755838573609	yelp	least_favorite	6	167994	24.145872877160603	1.3828429098350248	1.344618930989771	0.12859922142600647	0.0002881429188877684	-3.5403920487383775	0.4894429923037748	0.0	6.760149113104748	5.893853351905425	7.924986793449551	0.8299562755694984	0.7703993257367461	0.8989985471627526	0.08646751246231851	0.2418484068818207	0.1389155010813817	-1.0631470348306464	-0.6164567690764897	-0.8572492901983679	0.09421482258827517	0.07605033260270777	0.1755237500924517	0.3310297959921987	0.1692147451928408	0.09817456385443386	-1.0258807653400193	-1.1188988822394537	-0.7556641109005164	-0.480132913618233	-0.7715617956890224	-1.0080010194289055	0.5858507345716015	0.026611987722646998	0.3847935045299237	0.06547357794902349	0.24450330311338603	0.8911569097150778	0.9259982110578858	0.5422614884771321	0.2211422810297885
